T=4, Gen=12, amber:aim, barbara:skill, beidou:burst, fischl:burst, T=5, Gen=12, amber:aim, barbara:burst|attack, beidou:burst, fischl:dash, T=6, Gen=12, amber:aim, barbara:burst|attack, beidou:dash|burst, fischl:dash, T=7, Gen=12, amber:burst|jump, barbara:burst|attack, beidou:skill|dash, fischl:burst, T=8, Gen=12, amber:burst|attack, barbara:burst|attack, beidou:skill|dash|jump, fischl:burst, T=9, Gen=12, amber:attack|burst, barbara:skill|burst, beidou:dash|dash|burst, fischl:skill|aim, T=10, Gen=12, amber:attack|burst, barbara:burst|skill, beidou:burst|dash|dash|jump, fischl:skill|aim, T=11, Gen=12, amber:attack|burst, barbara:burst|skill, beidou:attack|dash|attack|burst|dash, fischl:skill|aim, T=12, Gen=12, amber:burst|dash, barbara:burst|attack, beidou:burst|attack|dash|attack|dash|attack, fischl:skill|burst, T=13, Gen=12, amber:skill|burst, barbara:skill|burst|charge, beidou:jump|attack|burst|dash|jump|attack, fischl:skill|aim, T=14, Gen=12, amber:burst|dash, barbara:skill|burst|charge, beidou:attack|dash|jump|dash|burst|attack|dash, fischl:skill|aim, T=15, Gen=12, amber:burst|walk|attack, barbara:skill|burst|charge, beidou:jump|burst|dash|jump|attack|dash|dash, fischl:skill|aim, T=16, Gen=12, amber:burst|walk|dash, barbara:skill|burst|charge, beidou:dash|jump|attack|dash|burst|attack|dash|attack, fischl:skill|aim, T=17, Gen=12, amber:dash|attack|burst, barbara:skill|burst|dash, beidou:skill|dash|jump|burst|attack|dash|jump|attack, fischl:skill|aim|attack, T=18, Gen=12, amber:burst|jump|skill, barbara:skill|burst|charge, beidou:dash|attack|skill|dash|burst|attack|dash|dash|attack, fischl:skill|attack|burst, T=19, Gen=12, amber:dash|jump|burst, barbara:attack|skill|burst|attack, beidou:dash|attack|burst|jump|skill|jump|dash|jump|jump, fischl:skill|aim|burst, T=20, Gen=12, amber:attack|attack|burst, barbara:attack|skill|burst|charge, beidou:attack|dash|dash|jump|skill|jump|dash|burst|dash|jump, fischl:skill|aim|attack, T=21, Gen=12, amber:dash|dash|attack|burst, barbara:skill|burst|charge|dash, beidou:dash|jump|dash|skill|jump|jump|dash|jump|dash|burst, fischl:skill|aim|burst, T=22, Gen=12, amber:dash|attack|attack|burst, barbara:skill|dash|dash|burst, beidou:dash|jump|skill|jump|attack|dash|attack|burst|jump|dash|jump, fischl:skill|aim|attack
T=4, Gen=13, amber:aim, barbara:skill, beidou:burst, fischl:burst, T=5, Gen=13, amber:aim, barbara:burst|attack, beidou:burst, fischl:dash, T=6, Gen=13, amber:aim, barbara:burst|attack, beidou:dash|burst, fischl:dash, T=7, Gen=13, amber:burst|jump, barbara:burst|attack, beidou:skill|dash, fischl:burst, T=8, Gen=13, amber:burst|jump, barbara:burst|attack, beidou:dash|skill|jump, fischl:burst, T=9, Gen=13, amber:attack|burst, barbara:skill|burst, beidou:dash|dash|burst, fischl:skill|aim, T=10, Gen=13, amber:attack|burst, barbara:burst|skill, beidou:burst|dash|dash|attack, fischl:skill|aim, T=11, Gen=13, amber:attack|burst, barbara:burst|skill, beidou:burst|attack|dash|jump|dash, fischl:skill|aim, T=12, Gen=13, amber:burst|jump, barbara:burst|attack, beidou:dash|attack|dash|jump|skill|jump, fischl:skill|burst, T=13, Gen=13, amber:skill|burst, barbara:skill|burst|charge, beidou:jump|attack|burst|dash|jump|attack, fischl:skill|aim, T=14, Gen=13, amber:burst|dash, barbara:skill|burst|charge, beidou:skill|dash|jump|dash|burst|attack|dash, fischl:skill|aim, T=15, Gen=13, amber:jump|attack|burst, barbara:skill|burst|charge, beidou:dash|dash|burst|attack|jump|dash|attack, fischl:skill|aim, T=16, Gen=13, amber:burst|walk|dash, barbara:skill|burst|charge, beidou:dash|jump|attack|dash|skill|dash|burst|attack, fischl:skill|aim, T=17, Gen=13, amber:attack|attack|burst, barbara:skill|burst|charge, beidou:attack|dash|jump|burst|attack|jump|dash|jump, fischl:skill|aim|attack, T=18, Gen=13, amber:burst|jump|skill, barbara:skill|burst|charge, beidou:dash|attack|skill|dash|burst|attack|dash|dash|attack, fischl:skill|attack|burst, T=19, Gen=13, amber:dash|jump|burst, barbara:attack|skill|burst|attack, beidou:dash|attack|burst|jump|skill|jump|dash|jump|jump, fischl:skill|aim|burst, T=20, Gen=13, amber:attack|attack|burst, barbara:attack|skill|burst|charge, beidou:attack|dash|dash|jump|skill|jump|dash|burst|dash|jump, fischl:skill|aim|attack, T=21, Gen=13, amber:dash|dash|attack|burst, barbara:skill|burst|charge|dash, beidou:dash|jump|dash|skill|jump|jump|dash|jump|dash|burst, fischl:skill|aim|burst, T=22, Gen=13, amber:dash|attack|attack|burst, barbara:skill|dash|burst|charge, beidou:dash|jump|skill|jump|attack|dash|attack|jump|jump|burst|attack, fischl:skill|aim|burst
T=4, Gen=14, amber:aim, barbara:skill, beidou:burst, fischl:burst, T=5, Gen=14, amber:aim, barbara:burst|attack, beidou:burst, fischl:dash, T=6, Gen=14, amber:aim, barbara:burst|attack, beidou:dash|burst, fischl:dash, T=7, Gen=14, amber:burst|jump, barbara:burst|attack, beidou:skill|dash, fischl:burst, T=8, Gen=14, amber:burst|jump, barbara:burst|attack, beidou:dash|skill|jump, fischl:burst, T=9, Gen=14, amber:attack|burst, barbara:skill|burst, beidou:burst|dash|jump, fischl:skill|aim, T=10, Gen=14, amber:attack|burst, barbara:burst|skill, beidou:burst|dash|dash|attack, fischl:skill|aim, T=11, Gen=14, amber:attack|burst, barbara:skill|burst, beidou:attack|skill|dash|attack|burst, fischl:skill|aim, T=12, Gen=14, amber:burst|dash, barbara:burst|attack, beidou:burst|attack|dash|jump|attack|dash, fischl:skill|burst, T=13, Gen=14, amber:skill|burst, barbara:skill|burst|charge, beidou:attack|burst|dash|jump|dash|jump, fischl:skill|aim, T=14, Gen=14, amber:attack|burst, barbara:skill|burst|charge, beidou:attack|dash|jump|dash|burst|attack|dash, fischl:skill|aim, T=15, Gen=14, amber:attack|jump|burst, barbara:skill|burst|charge, beidou:dash|jump|skill|jump|dash|jump|burst, fischl:skill|aim, T=16, Gen=14, amber:burst|walk|dash, barbara:skill|burst|charge, beidou:dash|jump|attack|dash|skill|dash|burst|attack, fischl:skill|aim, T=17, Gen=14, amber:dash|dash|burst, barbara:skill|burst|attack, beidou:jump|dash|jump|attack|dash|jump|burst|jump, fischl:skill|aim|burst, T=18, Gen=14, amber:jump|attack|burst, barbara:skill|burst|attack, beidou:dash|skill|dash|burst|attack|attack|dash|dash|attack, fischl:skill|aim|jump, T=19, Gen=14, amber:dash|jump|burst, barbara:attack|skill|burst|attack, beidou:dash|attack|burst|jump|skill|jump|dash|jump|jump, fischl:skill|aim|burst, T=20, Gen=14, amber:attack|attack|burst, barbara:attack|skill|burst|charge, beidou:attack|dash|dash|jump|skill|jump|dash|burst|dash|jump, fischl:skill|aim|attack, T=21, Gen=14, amber:dash|dash|attack|burst, barbara:skill|burst|charge|dash, beidou:dash|dash|jump|attack|skill|dash|jump|jump|burst|attack, fischl:skill|aim|burst, T=22, Gen=14, amber:dash|attack|attack|burst, barbara:skill|dash|burst|charge, beidou:dash|jump|skill|jump|attack|dash|attack|jump|jump|burst|attack, fischl:skill|aim|burst
T=4, Gen=15, amber:aim, barbara:skill, beidou:burst, fischl:burst, T=5, Gen=15, amber:aim, barbara:burst|attack, beidou:burst, fischl:dash, T=6, Gen=15, amber:aim, barbara:burst|attack, beidou:dash|burst, fischl:burst, T=7, Gen=15, amber:burst|jump, barbara:burst|attack, beidou:skill|dash, fischl:burst, T=8, Gen=15, amber:burst|jump, barbara:burst|attack, beidou:skill|dash|jump, fischl:burst, T=9, Gen=15, amber:attack|burst, barbara:skill|burst, beidou:burst|dash|attack, fischl:skill|aim, T=10, Gen=15, amber:attack|burst, barbara:burst|skill, beidou:burst|dash|dash|jump, fischl:skill|aim, T=11, Gen=15, amber:attack|burst, barbara:skill|burst, beidou:attack|skill|dash|attack|burst, fischl:skill|aim, T=12, Gen=15, amber:burst|dash, barbara:burst|attack, beidou:burst|attack|dash|jump|attack|dash, fischl:skill|burst, T=13, Gen=15, amber:skill|burst, barbara:skill|burst|charge, beidou:attack|burst|dash|jump|dash|jump, fischl:skill|aim, T=14, Gen=15, amber:burst|walk, barbara:skill|burst|charge, beidou:attack|dash|dash|burst|attack|dash|jump, fischl:skill|aim, T=15, Gen=15, amber:jump|attack|burst, barbara:skill|burst|charge, beidou:jump|burst|dash|jump|attack|dash|dash, fischl:skill|aim, T=16, Gen=15, amber:burst|walk|dash, barbara:skill|burst|charge, beidou:dash|jump|dash|jump|attack|burst|attack|dash, fischl:skill|aim, T=17, Gen=15, amber:dash|dash|burst, barbara:skill|burst|attack, beidou:jump|dash|jump|attack|dash|jump|burst|jump, fischl:skill|aim|burst, T=18, Gen=15, amber:jump|attack|burst, barbara:skill|burst|attack, beidou:dash|skill|dash|burst|attack|attack|dash|dash|attack, fischl:skill|aim|jump, T=19, Gen=15, amber:dash|jump|burst, barbara:attack|skill|burst|attack, beidou:jump|attack|burst|jump|dash|jump|attack|dash|jump, fischl:skill|aim|burst, T=20, Gen=15, amber:attack|attack|burst, barbara:attack|skill|burst|charge, beidou:attack|dash|dash|jump|skill|jump|dash|burst|dash|jump, fischl:skill|aim|attack, T=21, Gen=15, amber:dash|dash|attack|burst, barbara:skill|burst|charge|dash, beidou:dash|dash|jump|attack|skill|dash|jump|jump|burst|attack, fischl:skill|aim|burst, T=22, Gen=15, amber:dash|attack|attack|burst, barbara:skill|dash|burst|charge, beidou:dash|jump|skill|jump|attack|dash|attack|jump|jump|burst|attack, fischl:skill|aim|burst
T=4, Gen=16, amber:aim, barbara:skill, beidou:burst, fischl:burst, T=5, Gen=16, amber:aim, barbara:burst|attack, beidou:burst, fischl:dash, T=6, Gen=16, amber:aim, barbara:burst|attack, beidou:dash|burst, fischl:dash, T=7, Gen=16, amber:burst|jump, barbara:burst|attack, beidou:skill|dash, fischl:burst, T=8, Gen=16, amber:burst|jump, barbara:burst|attack, beidou:skill|dash|jump, fischl:burst, T=9, Gen=16, amber:attack|burst, barbara:skill|burst, beidou:burst|dash|jump, fischl:skill|aim, T=10, Gen=16, amber:attack|burst, barbara:burst|skill, beidou:burst|dash|dash|jump, fischl:skill|aim, T=11, Gen=16, amber:attack|burst, barbara:skill|burst, beidou:attack|skill|dash|attack|burst, fischl:skill|aim, T=12, Gen=16, amber:burst|dash, barbara:burst|attack, beidou:burst|attack|dash|jump|attack|dash, fischl:skill|burst, T=13, Gen=16, amber:skill|burst, barbara:skill|burst|charge, beidou:attack|burst|dash|jump|dash|jump, fischl:skill|aim, T=14, Gen=16, amber:burst|walk, barbara:skill|burst|charge, beidou:attack|dash|dash|burst|attack|dash|jump, fischl:skill|aim, T=15, Gen=16, amber:jump|attack|burst, barbara:skill|burst|charge, beidou:dash|burst|dash|jump|attack|dash|dash, fischl:skill|aim, T=16, Gen=16, amber:burst|walk|dash, barbara:skill|burst|charge, beidou:dash|jump|dash|jump|attack|burst|attack|dash, fischl:skill|aim, T=17, Gen=16, amber:dash|dash|burst, barbara:skill|burst|attack, beidou:jump|dash|jump|attack|dash|jump|burst|jump, fischl:skill|aim|burst, T=18, Gen=16, amber:jump|attack|burst, barbara:skill|burst|attack, beidou:dash|skill|dash|burst|attack|attack|dash|dash|attack, fischl:skill|aim|burst, T=19, Gen=16, amber:dash|jump|burst, barbara:attack|skill|burst|attack, beidou:jump|attack|burst|jump|dash|jump|attack|dash|jump, fischl:skill|aim|burst, T=20, Gen=16, amber:attack|attack|burst, barbara:attack|skill|burst|charge, beidou:attack|dash|dash|jump|skill|jump|dash|burst|dash|jump, fischl:skill|aim|attack, T=21, Gen=16, amber:dash|dash|attack|burst, barbara:skill|burst|attack|charge, beidou:dash|dash|jump|attack|skill|dash|jump|jump|burst|dash, fischl:skill|aim|burst, T=22, Gen=16, amber:dash|attack|attack|burst, barbara:skill|dash|burst|charge, beidou:dash|dash|jump|skill|jump|attack|dash|attack|attack|burst|attack, fischl:skill|aim|burst
T=4, Gen=17, amber:aim, barbara:skill, beidou:burst, fischl:burst, T=5, Gen=17, amber:aim, barbara:burst|attack, beidou:burst, fischl:dash, T=6, Gen=17, amber:aim, barbara:burst|attack, beidou:skill|dash, fischl:dash, T=7, Gen=17, amber:burst|jump, barbara:burst|attack, beidou:skill|dash, fischl:burst, T=8, Gen=17, amber:burst|jump, barbara:burst|attack, beidou:skill|dash|jump, fischl:burst, T=9, Gen=17, amber:attack|burst, barbara:skill|burst, beidou:burst|dash|attack, fischl:skill|aim, T=10, Gen=17, amber:attack|burst, barbara:burst|skill, beidou:burst|dash|dash|jump, fischl:skill|aim, T=11, Gen=17, amber:attack|burst, barbara:skill|burst, beidou:dash|attack|skill|dash|burst, fischl:skill|aim, T=12, Gen=17, amber:burst|dash, barbara:burst|attack, beidou:burst|attack|dash|jump|attack|dash, fischl:skill|burst, T=13, Gen=17, amber:skill|burst, barbara:skill|burst|charge, beidou:attack|burst|dash|jump|dash|jump, fischl:skill|aim, T=14, Gen=17, amber:burst|walk, barbara:skill|burst|charge, beidou:skill|dash|jump|dash|burst|attack|dash, fischl:skill|aim, T=15, Gen=17, amber:jump|attack|burst, barbara:skill|burst|charge, beidou:dash|burst|dash|jump|attack|dash|dash, fischl:skill|aim, T=16, Gen=17, amber:burst|walk|dash, barbara:skill|burst|charge, beidou:dash|jump|dash|jump|attack|burst|attack|dash, fischl:skill|aim, T=17, Gen=17, amber:dash|dash|burst, barbara:skill|burst|attack, beidou:jump|dash|jump|attack|dash|jump|burst|jump, fischl:skill|aim|burst, T=18, Gen=17, amber:jump|attack|burst, barbara:skill|burst|attack, beidou:dash|skill|dash|burst|attack|attack|dash|dash|attack, fischl:skill|aim|burst, T=19, Gen=17, amber:dash|jump|burst, barbara:attack|skill|burst|attack, beidou:jump|attack|burst|jump|dash|jump|attack|dash|jump, fischl:skill|aim|burst, T=20, Gen=17, amber:dash|attack|burst, barbara:attack|skill|burst|charge, beidou:attack|dash|dash|jump|skill|jump|dash|burst|dash|jump, fischl:skill|aim|burst, T=21, Gen=17, amber:dash|dash|attack|burst, barbara:skill|burst|attack|charge, beidou:dash|dash|jump|attack|skill|dash|jump|jump|burst|dash, fischl:skill|aim|burst, T=22, Gen=17, amber:dash|attack|attack|burst, barbara:skill|dash|burst|charge, beidou:dash|jump|skill|jump|attack|dash|attack|burst|jump|dash|jump, fischl:skill|aim|burst
T=4, Gen=18, amber:aim, barbara:skill, beidou:burst, fischl:burst, T=5, Gen=18, amber:aim, barbara:burst|attack, beidou:burst, fischl:dash, T=6, Gen=18, amber:aim, barbara:burst|attack, beidou:skill|dash, fischl:burst, T=7, Gen=18, amber:burst|jump, barbara:burst|attack, beidou:skill|dash, fischl:burst, T=8, Gen=18, amber:burst|jump, barbara:burst|attack, beidou:skill|dash|jump, fischl:burst, T=9, Gen=18, amber:attack|burst, barbara:skill|burst, beidou:burst|dash|jump, fischl:skill|aim, T=10, Gen=18, amber:attack|burst, barbara:burst|skill, beidou:burst|dash|dash|attack, fischl:skill|aim, T=11, Gen=18, amber:attack|burst, barbara:skill|burst, beidou:dash|attack|skill|dash|burst, fischl:skill|aim, T=12, Gen=18, amber:burst|dash, barbara:burst|attack, beidou:burst|attack|dash|jump|attack|dash, fischl:skill|burst, T=13, Gen=18, amber:skill|burst, barbara:skill|burst|charge, beidou:attack|burst|dash|jump|dash|jump, fischl:skill|aim, T=14, Gen=18, amber:burst|walk, barbara:skill|burst|charge, beidou:skill|dash|jump|dash|burst|attack|dash, fischl:skill|aim, T=15, Gen=18, amber:jump|attack|burst, barbara:skill|burst|charge, beidou:dash|burst|dash|jump|attack|dash|dash, fischl:skill|aim, T=16, Gen=18, amber:burst|walk|skill, barbara:skill|burst|charge, beidou:dash|jump|attack|dash|burst|dash|jump|attack, fischl:skill|aim, T=17, Gen=18, amber:dash|dash|burst, barbara:skill|burst|attack, beidou:jump|dash|jump|attack|dash|jump|burst|jump, fischl:skill|aim|burst, T=18, Gen=18, amber:jump|attack|burst, barbara:skill|burst|attack, beidou:dash|skill|dash|burst|attack|attack|dash|dash|attack, fischl:skill|aim|burst, T=19, Gen=18, amber:dash|jump|burst, barbara:attack|skill|burst|attack, beidou:jump|attack|burst|jump|dash|jump|attack|dash|jump, fischl:skill|aim|burst, T=20, Gen=18, amber:dash|attack|burst, barbara:attack|skill|burst|charge, beidou:attack|dash|dash|jump|skill|jump|dash|burst|dash|jump, fischl:skill|aim|burst, T=21, Gen=18, amber:dash|jump|attack|burst, barbara:skill|burst|attack|charge, beidou:dash|dash|jump|attack|skill|dash|jump|jump|burst|dash, fischl:skill|aim|burst, T=22, Gen=18, amber:attack|attack|attack|burst, barbara:skill|dash|burst|charge, beidou:dash|jump|skill|jump|attack|dash|attack|attack|burst|attack|jump, fischl:skill|aim|burst
T=4, Gen=19, amber:aim, barbara:skill, beidou:burst, fischl:burst, T=5, Gen=19, amber:aim, barbara:burst|attack, beidou:burst, fischl:dash, T=6, Gen=19, amber:aim, barbara:burst|attack, beidou:skill|dash, fischl:dash, T=7, Gen=19, amber:burst|jump, barbara:burst|attack, beidou:skill|dash, fischl:burst, T=8, Gen=19, amber:burst|jump, barbara:burst|attack, beidou:skill|dash|jump, fischl:burst, T=9, Gen=19, amber:attack|burst, barbara:skill|burst, beidou:burst|dash|attack, fischl:skill|aim, T=10, Gen=19, amber:attack|burst, barbara:burst|skill, beidou:burst|dash|dash|attack, fischl:skill|aim, T=11, Gen=19, amber:attack|burst, barbara:burst|skill, beidou:burst|attack|dash|jump|attack, fischl:skill|aim, T=12, Gen=19, amber:burst|dash, barbara:burst|attack, beidou:burst|attack|dash|jump|attack|dash, fischl:skill|burst, T=13, Gen=19, amber:skill|burst, barbara:skill|burst|charge, beidou:dash|burst|dash|jump|dash|jump, fischl:skill|aim, T=14, Gen=19, amber:burst|walk, barbara:skill|burst|charge, beidou:dash|burst|attack|dash|jump|attack|dash, fischl:skill|aim, T=15, Gen=19, amber:jump|attack|burst, barbara:skill|burst|charge, beidou:dash|burst|dash|jump|attack|dash|dash, fischl:skill|aim, T=16, Gen=19, amber:burst|walk|dash, barbara:skill|burst|charge, beidou:burst|attack|dash|jump|attack|dash|jump|attack, fischl:skill|aim, T=17, Gen=19, amber:dash|dash|burst, barbara:skill|burst|attack, beidou:jump|dash|jump|attack|dash|jump|burst|jump, fischl:skill|aim|burst, T=18, Gen=19, amber:jump|attack|burst, barbara:skill|burst|attack, beidou:dash|skill|dash|burst|attack|attack|dash|dash|attack, fischl:skill|aim|burst, T=19, Gen=19, amber:dash|jump|burst, barbara:attack|skill|burst|attack, beidou:dash|attack|burst|jump|dash|jump|attack|dash|dash, fischl:skill|aim|burst, T=20, Gen=19, amber:attack|attack|burst, barbara:attack|skill|burst|charge, beidou:attack|dash|dash|jump|skill|jump|dash|burst|dash|jump, fischl:skill|aim|burst, T=21, Gen=19, amber:dash|jump|attack|burst, barbara:skill|burst|attack|charge, beidou:dash|dash|jump|attack|skill|dash|jump|jump|burst|dash, fischl:skill|aim|burst, T=22, Gen=19, amber:dash|attack|attack|burst, barbara:skill|dash|burst|charge, beidou:dash|jump|attack|dash|attack|attack|burst|attack|dash|dash|jump, fischl:skill|aim|burst
T=4, Gen=20, amber:aim, barbara:skill, beidou:burst, fischl:burst, T=5, Gen=20, amber:aim, barbara:burst|attack, beidou:burst, fischl:dash, T=6, Gen=20, amber:aim, barbara:burst|attack, beidou:skill|dash, fischl:dash, T=7, Gen=20, amber:burst|jump, barbara:burst|attack, beidou:skill|dash, fischl:burst, T=8, Gen=20, amber:burst|jump, barbara:burst|attack, beidou:skill|dash|jump, fischl:burst, T=9, Gen=20, amber:attack|burst, barbara:skill|burst, beidou:dash|jump|burst, fischl:skill|aim, T=10, Gen=20, amber:attack|burst, barbara:burst|skill, beidou:burst|dash|dash|attack, fischl:skill|aim, T=11, Gen=20, amber:attack|burst, barbara:skill|burst, beidou:dash|attack|skill|dash|burst, fischl:skill|aim, T=12, Gen=20, amber:burst|dash, barbara:burst|attack, beidou:attack|dash|jump|skill|dash|jump, fischl:skill|aim, T=13, Gen=20, amber:skill|burst, barbara:skill|burst|charge, beidou:dash|burst|dash|jump|dash|jump, fischl:skill|aim, T=14, Gen=20, amber:burst|walk, barbara:skill|burst|charge, beidou:dash|burst|attack|dash|jump|attack|dash, fischl:skill|aim, T=15, Gen=20, amber:jump|attack|burst, barbara:skill|burst|charge, beidou:dash|burst|dash|jump|attack|dash|dash, fischl:skill|aim, T=16, Gen=20, amber:burst|walk|dash, barbara:skill|burst|charge, beidou:burst|attack|dash|jump|attack|dash|jump|attack, fischl:skill|aim, T=17, Gen=20, amber:skill|attack|burst, barbara:skill|burst|attack, beidou:skill|dash|jump|attack|dash|jump|attack|burst, fischl:skill|aim|burst, T=18, Gen=20, amber:jump|attack|burst, barbara:skill|burst|attack, beidou:dash|skill|dash|burst|attack|attack|dash|dash|attack, fischl:skill|aim|burst, T=19, Gen=20, amber:dash|jump|burst, barbara:attack|skill|burst|attack, beidou:dash|attack|burst|jump|dash|jump|attack|dash|dash, fischl:skill|aim|burst, T=20, Gen=20, amber:attack|attack|burst, barbara:attack|skill|burst|charge, beidou:attack|dash|dash|jump|jump|skill|dash|burst|dash|jump, fischl:skill|aim|burst, T=21, Gen=20, amber:dash|jump|attack|burst, barbara:skill|burst|attack|charge, beidou:dash|dash|jump|attack|skill|dash|jump|jump|burst|dash, fischl:skill|aim|burst, T=22, Gen=20, amber:dash|attack|attack|burst, barbara:skill|dash|burst|charge, beidou:dash|jump|attack|dash|attack|attack|burst|attack|dash|dash|jump, fischl:skill|aim|burst
T=4, Gen=21, amber:aim, barbara:skill, beidou:burst, fischl:burst, T=5, Gen=21, amber:aim, barbara:burst|attack, beidou:burst, fischl:dash, T=6, Gen=21, amber:aim, barbara:burst|attack, beidou:skill|dash, fischl:burst, T=7, Gen=21, amber:burst|jump, barbara:burst|attack, beidou:skill|dash, fischl:burst, T=8, Gen=21, amber:burst|jump, barbara:burst|attack, beidou:skill|dash|jump, fischl:burst, T=9, Gen=21, amber:attack|burst, barbara:skill|burst, beidou:dash|jump|burst, fischl:skill|aim, T=10, Gen=21, amber:burst|dash, barbara:burst|attack, beidou:skill|dash|dash|attack, fischl:skill|burst, T=11, Gen=21, amber:attack|burst, barbara:skill|burst, beidou:attack|skill|dash|jump|burst, fischl:skill|aim, T=12, Gen=21, amber:burst|dash, barbara:burst|attack, beidou:attack|dash|jump|skill|dash|jump, fischl:skill|aim, T=13, Gen=21, amber:jump|burst, barbara:skill|burst|charge, beidou:dash|burst|dash|jump|dash|jump, fischl:skill|aim, T=14, Gen=21, amber:burst|walk, barbara:skill|burst|charge, beidou:dash|burst|attack|dash|jump|attack|dash, fischl:skill|aim, T=15, Gen=21, amber:jump|attack|burst, barbara:skill|burst|charge, beidou:dash|burst|dash|jump|attack|dash|dash, fischl:skill|aim, T=16, Gen=21, amber:burst|walk|dash, barbara:skill|burst|charge, beidou:burst|attack|dash|jump|attack|dash|jump|attack, fischl:skill|aim, T=17, Gen=21, amber:skill|attack|burst, barbara:skill|burst|attack, beidou:skill|dash|jump|attack|dash|jump|attack|burst, fischl:skill|aim|burst, T=18, Gen=21, amber:jump|attack|burst, barbara:skill|burst|attack, beidou:dash|skill|dash|burst|attack|attack|dash|dash|attack, fischl:skill|aim|burst, T=19, Gen=21, amber:dash|jump|burst, barbara:attack|skill|burst|attack, beidou:dash|attack|burst|jump|dash|jump|attack|dash|dash, fischl:skill|aim|burst, T=20, Gen=21, amber:attack|attack|burst, barbara:attack|skill|burst|charge, beidou:attack|dash|dash|jump|jump|skill|dash|burst|dash|jump, fischl:skill|aim|burst, T=21, Gen=21, amber:dash|jump|attack|burst, barbara:skill|burst|attack|charge, beidou:dash|dash|jump|attack|skill|dash|jump|jump|burst|dash, fischl:skill|aim|burst, T=22, Gen=21, amber:dash|attack|attack|burst, barbara:skill|dash|burst|charge, beidou:dash|jump|skill|jump|attack|dash|attack|attack|burst|dash|attack, fischl:skill|burst|dash
T=4, Gen=22, amber:aim, barbara:skill, beidou:burst, fischl:burst, T=5, Gen=22, amber:aim, barbara:burst|attack, beidou:burst, fischl:dash, T=6, Gen=22, amber:aim, barbara:burst|attack, beidou:skill|dash, fischl:dash, T=7, Gen=22, amber:burst|jump, barbara:burst|attack, beidou:skill|dash, fischl:burst, T=8, Gen=22, amber:burst|jump, barbara:burst|attack, beidou:skill|dash|jump, fischl:burst, T=9, Gen=22, amber:attack|burst, barbara:skill|burst, beidou:dash|jump|burst, fischl:skill|aim, T=10, Gen=22, amber:burst|jump, barbara:burst|attack, beidou:dash|jump|skill|dash, fischl:skill|burst, T=11, Gen=22, amber:attack|burst, barbara:skill|burst, beidou:attack|skill|dash|jump|burst, fischl:skill|aim, T=12, Gen=22, amber:burst|dash, barbara:burst|attack, beidou:attack|dash|jump|skill|dash|jump, fischl:skill|aim, T=13, Gen=22, amber:jump|burst, barbara:skill|burst|charge, beidou:dash|burst|dash|jump|dash|jump, fischl:skill|aim, T=14, Gen=22, amber:burst|walk, barbara:skill|burst|charge, beidou:dash|burst|attack|dash|jump|attack|dash, fischl:skill|aim, T=15, Gen=22, amber:jump|attack|burst, barbara:skill|burst|charge, beidou:dash|burst|dash|jump|attack|dash|dash, fischl:skill|aim, T=16, Gen=22, amber:burst|walk|dash, barbara:skill|burst|charge, beidou:burst|attack|dash|jump|attack|dash|jump|attack, fischl:skill|aim, T=17, Gen=22, amber:skill|attack|burst, barbara:skill|burst|attack, beidou:skill|dash|jump|attack|dash|jump|attack|burst, fischl:skill|aim|burst, T=18, Gen=22, amber:jump|attack|burst, barbara:skill|burst|attack, beidou:dash|attack|skill|dash|burst|attack|dash|dash|attack, fischl:skill|aim|burst, T=19, Gen=22, amber:dash|jump|burst, barbara:attack|skill|burst|attack, beidou:dash|attack|burst|jump|dash|jump|attack|dash|dash, fischl:skill|aim|burst, T=20, Gen=22, amber:attack|attack|burst, barbara:attack|skill|burst|charge, beidou:attack|dash|dash|jump|jump|skill|dash|burst|dash|jump, fischl:skill|aim|burst, T=21, Gen=22, amber:dash|jump|attack|burst, barbara:skill|burst|attack|charge, beidou:dash|dash|jump|attack|skill|dash|jump|jump|burst|dash, fischl:skill|aim|burst, T=22, Gen=22, amber:dash|attack|attack|burst, barbara:skill|dash|burst|charge, beidou:dash|jump|skill|jump|attack|dash|attack|attack|burst|dash|attack, fischl:skill|burst|dash
