T=4, Gen=12, bennett:burst, raiden:burst, xiangling:burst, xingqiu:skill, T=5, Gen=12, bennett:burst, raiden:burst, xiangling:attack|burst, xingqiu:skill, T=6, Gen=12, bennett:burst|attack, raiden:burst, xiangling:burst|skill, xingqiu:skill, T=7, Gen=12, bennett:burst|dash, raiden:burst, xiangling:burst|attack, xingqiu:skill|dash, T=8, Gen=12, bennett:attack|burst|attack, raiden:burst, xiangling:skill|burst, xingqiu:skill|attack, T=9, Gen=12, bennett:attack|burst|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=10, Gen=12, bennett:dash|jump|burst|attack, raiden:skill|burst, xiangling:burst|skill, xingqiu:skill|jump, T=11, Gen=12, bennett:burst|skill|dash|dash|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=12, Gen=12, bennett:attack|burst|dash|jump|attack|attack, raiden:skill|burst, xiangling:burst|skill, xingqiu:skill|jump, T=13, Gen=12, bennett:burst|dash|jump|attack|dash|jump, raiden:skill|burst, xiangling:burst|skill|attack, xingqiu:burst|attack
T=4, Gen=13, bennett:burst, raiden:burst, xiangling:burst, xingqiu:skill, T=5, Gen=13, bennett:burst, raiden:burst, xiangling:burst|skill, xingqiu:skill, T=6, Gen=13, bennett:burst|attack, raiden:burst, xiangling:burst|skill, xingqiu:skill, T=7, Gen=13, bennett:burst|dash, raiden:burst, xiangling:burst|attack, xingqiu:skill|dash, T=8, Gen=13, bennett:attack|burst|attack, raiden:burst, xiangling:skill|burst, xingqiu:skill|attack, T=9, Gen=13, bennett:attack|burst|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=10, Gen=13, bennett:attack|dash|burst|attack, raiden:skill|burst, xiangling:burst|skill, xingqiu:skill|jump, T=11, Gen=13, bennett:burst|skill|dash|dash|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=12, Gen=13, bennett:attack|burst|dash|skill|dash|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=13, Gen=13, bennett:burst|dash|jump|attack|dash|jump, raiden:skill|burst, xiangling:burst|skill|attack, xingqiu:burst|attack
T=4, Gen=14, bennett:burst, raiden:burst, xiangling:burst, xingqiu:skill, T=5, Gen=14, bennett:burst, raiden:burst, xiangling:burst|skill, xingqiu:skill, T=6, Gen=14, bennett:burst|attack, raiden:burst, xiangling:burst|skill, xingqiu:skill, T=7, Gen=14, bennett:burst|dash, raiden:burst, xiangling:burst|attack, xingqiu:skill|dash, T=8, Gen=14, bennett:attack|burst|attack, raiden:burst, xiangling:skill|burst, xingqiu:skill|attack, T=9, Gen=14, bennett:attack|burst|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=10, Gen=14, bennett:attack|dash|burst|attack, raiden:skill|burst, xiangling:burst|skill, xingqiu:skill|jump, T=11, Gen=14, bennett:burst|skill|dash|dash|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=12, Gen=14, bennett:attack|burst|dash|jump|attack|attack, raiden:skill|burst, xiangling:burst|skill, xingqiu:skill|jump, T=13, Gen=14, bennett:burst|dash|jump|attack|dash|jump, raiden:skill|burst, xiangling:burst|skill|attack, xingqiu:burst|attack
T=4, Gen=15, bennett:burst, raiden:burst, xiangling:burst, xingqiu:skill, T=5, Gen=15, bennett:burst, raiden:burst, xiangling:burst|skill, xingqiu:skill, T=6, Gen=15, bennett:burst|attack, raiden:burst, xiangling:burst|skill, xingqiu:skill, T=7, Gen=15, bennett:burst|dash, raiden:burst, xiangling:burst|attack, xingqiu:skill|dash, T=8, Gen=15, bennett:burst|attack|attack, raiden:burst, xiangling:skill|burst, xingqiu:skill|attack, T=9, Gen=15, bennett:attack|burst|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=10, Gen=15, bennett:attack|dash|burst|attack, raiden:skill|burst, xiangling:burst|skill, xingqiu:skill|jump, T=11, Gen=15, bennett:burst|skill|dash|dash|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=12, Gen=15, bennett:attack|burst|dash|jump|attack|attack, raiden:skill|burst, xiangling:burst|skill, xingqiu:skill|jump, T=13, Gen=15, bennett:burst|dash|attack|jump|attack|attack, raiden:skill|burst, xiangling:burst|skill|attack, xingqiu:burst|attack
T=4, Gen=16, bennett:burst, raiden:burst, xiangling:burst, xingqiu:skill, T=5, Gen=16, bennett:burst, raiden:burst, xiangling:burst|skill, xingqiu:skill, T=6, Gen=16, bennett:burst|attack, raiden:burst, xiangling:burst|skill, xingqiu:skill, T=7, Gen=16, bennett:burst|dash, raiden:burst, xiangling:burst|attack, xingqiu:skill|dash, T=8, Gen=16, bennett:attack|burst|attack, raiden:burst, xiangling:skill|burst, xingqiu:skill|attack, T=9, Gen=16, bennett:attack|burst|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=10, Gen=16, bennett:attack|dash|burst|attack, raiden:skill|burst, xiangling:burst|skill, xingqiu:skill|jump, T=11, Gen=16, bennett:burst|skill|dash|dash|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=12, Gen=16, bennett:attack|burst|dash|skill|dash|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=13, Gen=16, bennett:burst|dash|jump|attack|dash|attack, raiden:skill|burst, xiangling:burst|skill|attack, xingqiu:burst|attack
T=4, Gen=17, bennett:burst, raiden:burst, xiangling:burst, xingqiu:skill, T=5, Gen=17, bennett:burst, raiden:burst, xiangling:burst|skill, xingqiu:skill, T=6, Gen=17, bennett:burst|attack, raiden:burst, xiangling:burst|skill, xingqiu:skill, T=7, Gen=17, bennett:burst|dash, raiden:burst, xiangling:burst|attack, xingqiu:skill|dash, T=8, Gen=17, bennett:attack|burst|attack, raiden:burst, xiangling:skill|burst, xingqiu:skill|attack, T=9, Gen=17, bennett:attack|burst|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=10, Gen=17, bennett:dash|jump|burst|attack, raiden:skill|burst, xiangling:burst|skill, xingqiu:skill|jump, T=11, Gen=17, bennett:burst|skill|dash|dash|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=12, Gen=17, bennett:attack|burst|dash|skill|dash|attack, raiden:skill|burst, xiangling:burst|skill, xingqiu:skill|jump, T=13, Gen=17, bennett:burst|dash|attack|jump|attack|attack, raiden:skill|burst, xiangling:burst|skill|attack, xingqiu:burst|attack
T=4, Gen=18, bennett:burst, raiden:burst, xiangling:burst, xingqiu:skill, T=5, Gen=18, bennett:burst, raiden:burst, xiangling:burst|skill, xingqiu:skill, T=6, Gen=18, bennett:burst|attack, raiden:burst, xiangling:burst|skill, xingqiu:skill, T=7, Gen=18, bennett:burst|dash, raiden:burst, xiangling:burst|attack, xingqiu:skill|dash, T=8, Gen=18, bennett:attack|burst|attack, raiden:burst, xiangling:skill|burst, xingqiu:skill|attack, T=9, Gen=18, bennett:attack|burst|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=10, Gen=18, bennett:attack|dash|burst|attack, raiden:skill|burst, xiangling:burst|skill, xingqiu:skill|jump, T=11, Gen=18, bennett:burst|skill|dash|dash|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=12, Gen=18, bennett:attack|burst|dash|skill|dash|attack, raiden:skill|burst, xiangling:burst|skill, xingqiu:skill|jump, T=13, Gen=18, bennett:burst|dash|attack|jump|attack|attack, raiden:skill|burst, xiangling:burst|skill|attack, xingqiu:burst|attack
T=4, Gen=19, bennett:burst, raiden:burst, xiangling:burst, xingqiu:skill, T=5, Gen=19, bennett:burst, raiden:burst, xiangling:attack|burst, xingqiu:skill, T=6, Gen=19, bennett:burst|attack, raiden:burst, xiangling:burst|skill, xingqiu:skill, T=7, Gen=19, bennett:burst|dash, raiden:burst, xiangling:burst|attack, xingqiu:skill|dash, T=8, Gen=19, bennett:attack|burst|attack, raiden:burst, xiangling:skill|burst, xingqiu:skill|attack, T=9, Gen=19, bennett:attack|burst|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=10, Gen=19, bennett:attack|dash|burst|attack, raiden:skill|burst, xiangling:burst|skill, xingqiu:skill|jump, T=11, Gen=19, bennett:burst|skill|dash|dash|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=12, Gen=19, bennett:attack|burst|dash|skill|dash|attack, raiden:skill|burst, xiangling:burst|skill, xingqiu:skill|jump, T=13, Gen=19, bennett:burst|dash|attack|jump|attack|attack, raiden:skill|burst, xiangling:burst|skill|attack, xingqiu:burst|attack
T=4, Gen=20, bennett:burst, raiden:burst, xiangling:burst, xingqiu:skill, T=5, Gen=20, bennett:burst, raiden:burst, xiangling:burst|skill, xingqiu:skill, T=6, Gen=20, bennett:burst|attack, raiden:burst, xiangling:burst|skill, xingqiu:skill, T=7, Gen=20, bennett:burst|attack, raiden:burst, xiangling:skill|burst, xingqiu:skill|attack, T=8, Gen=20, bennett:attack|burst|attack, raiden:burst, xiangling:skill|burst, xingqiu:skill|attack, T=9, Gen=20, bennett:attack|burst|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=10, Gen=20, bennett:attack|dash|burst|attack, raiden:skill|burst, xiangling:burst|skill, xingqiu:skill|jump, T=11, Gen=20, bennett:burst|jump|attack|attack|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=12, Gen=20, bennett:attack|burst|dash|skill|dash|attack, raiden:skill|burst, xiangling:burst|skill, xingqiu:skill|jump, T=13, Gen=20, bennett:attack|burst|attack|skill|dash|attack, raiden:skill|burst, xiangling:burst|skill|attack, xingqiu:burst|attack
T=4, Gen=21, bennett:burst, raiden:burst, xiangling:burst, xingqiu:skill, T=5, Gen=21, bennett:burst, raiden:burst, xiangling:attack|burst, xingqiu:skill, T=6, Gen=21, bennett:burst|attack, raiden:burst, xiangling:burst|skill, xingqiu:skill, T=7, Gen=21, bennett:burst|dash, raiden:burst, xiangling:burst|attack, xingqiu:skill|dash, T=8, Gen=21, bennett:attack|burst|attack, raiden:burst, xiangling:skill|burst, xingqiu:skill|attack, T=9, Gen=21, bennett:attack|burst|attack, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=10, Gen=21, bennett:attack|attack|burst|attack, raiden:skill|burst, xiangling:burst|skill, xingqiu:skill|jump, T=11, Gen=21, bennett:burst|skill|dash|attack|dash, raiden:skill|burst, xiangling:skill|burst, xingqiu:skill|burst, T=12, Gen=21, bennett:attack|burst|dash|skill|dash|attack, raiden:skill|burst, xiangling:burst|skill, xingqiu:skill|jump, T=13, Gen=21, bennett:attack|burst|dash|jump|attack|attack, raiden:skill|burst, xiangling:burst|skill|attack, xingqiu:burst|attack
